Files already downloaded and verified
Complete_Aicity_Car196 dataset loaded
  subset   | # ids | # images
  ---------------------------
  train    |   429 |    43399
  val      |   100 |     9721
  trainval |   529 |    53120
  query    |    50 |     5903
  gallery  |    50 |     5903
=> Loaded checkpoint './pretrain_models/se_resnext101_32x4d-3b2fe3d8.pth'
Adam
Epoch: [1][37/132]	Base_Lr: 0.00002 	Time 0.565 (0.680)	Data 0.000 (0.012)	Loss 6.286 (6.281)	Prec 0.00% (0.34%)	
Epoch: [1][38/132]	Base_Lr: 0.00002 	Time 0.565 (0.677)	Data 0.000 (0.011)	Loss 6.279 (6.281)	Prec 0.00% (0.33%)	
Epoch: [1][39/132]	Base_Lr: 0.00002 	Time 0.566 (0.675)	Data 0.000 (0.011)	Loss 6.286 (6.281)	Prec 0.00% (0.32%)	
Epoch: [1][40/132]	Base_Lr: 0.00002 	Time 0.565 (0.672)	Data 0.000 (0.011)	Loss 6.277 (6.281)	Prec 0.00% (0.31%)	
Epoch: [1][41/132]	Base_Lr: 0.00002 	Time 0.564 (0.669)	Data 0.000 (0.010)	Loss 6.271 (6.281)	Prec 0.00% (0.30%)	
Epoch: [1][42/132]	Base_Lr: 0.00002 	Time 0.565 (0.667)	Data 0.000 (0.010)	Loss 6.291 (6.281)	Prec 0.00% (0.30%)	
Epoch: [1][43/132]	Base_Lr: 0.00002 	Time 0.564 (0.664)	Data 0.000 (0.010)	Loss 6.285 (6.281)	Prec 0.00% (0.29%)	
Epoch: [1][44/132]	Base_Lr: 0.00002 	Time 0.564 (0.662)	Data 0.000 (0.010)	Loss 6.278 (6.281)	Prec 0.00% (0.28%)	
Epoch: [1][45/132]	Base_Lr: 0.00002 	Time 0.566 (0.660)	Data 0.000 (0.010)	Loss 6.288 (6.281)	Prec 0.00% (0.28%)	
Epoch: [1][46/132]	Base_Lr: 0.00002 	Time 0.565 (0.658)	Data 0.000 (0.009)	Loss 6.289 (6.281)	Prec 0.00% (0.27%)	
Epoch: [1][47/132]	Base_Lr: 0.00002 	Time 0.565 (0.656)	Data 0.000 (0.009)	Loss 6.287 (6.282)	Prec 0.00% (0.27%)	
Epoch: [1][48/132]	Base_Lr: 0.00002 	Time 0.566 (0.654)	Data 0.000 (0.009)	Loss 6.296 (6.282)	Prec 0.00% (0.26%)	
Epoch: [1][49/132]	Base_Lr: 0.00002 	Time 0.566 (0.652)	Data 0.000 (0.009)	Loss 6.274 (6.282)	Prec 0.00% (0.26%)	
Epoch: [1][50/132]	Base_Lr: 0.00002 	Time 0.565 (0.650)	Data 0.000 (0.009)	Loss 6.278 (6.282)	Prec 0.00% (0.25%)	
Epoch: [1][51/132]	Base_Lr: 0.00002 	Time 0.564 (0.649)	Data 0.000 (0.008)	Loss 6.276 (6.282)	Prec 0.00% (0.25%)	
Epoch: [1][52/132]	Base_Lr: 0.00002 	Time 0.564 (0.647)	Data 0.000 (0.008)	Loss 6.282 (6.282)	Prec 0.00% (0.24%)	
Epoch: [1][53/132]	Base_Lr: 0.00002 	Time 0.564 (0.646)	Data 0.000 (0.008)	Loss 6.292 (6.282)	Prec 0.00% (0.24%)	
Epoch: [1][54/132]	Base_Lr: 0.00002 	Time 0.566 (0.644)	Data 0.000 (0.008)	Loss 6.275 (6.282)	Prec 0.00% (0.23%)	
Epoch: [1][55/132]	Base_Lr: 0.00002 	Time 0.564 (0.643)	Data 0.000 (0.008)	Loss 6.271 (6.281)	Prec 0.00% (0.23%)	
Epoch: [1][56/132]	Base_Lr: 0.00002 	Time 0.567 (0.641)	Data 0.000 (0.008)	Loss 6.280 (6.281)	Prec 0.00% (0.22%)	
Epoch: [1][57/132]	Base_Lr: 0.00002 	Time 0.569 (0.640)	Data 0.000 (0.008)	Loss 6.284 (6.281)	Prec 0.00% (0.22%)	
Epoch: [1][58/132]	Base_Lr: 0.00002 	Time 0.567 (0.639)	Data 0.000 (0.008)	Loss 6.283 (6.281)	Prec 0.00% (0.22%)	
Epoch: [1][59/132]	Base_Lr: 0.00002 	Time 0.568 (0.638)	Data 0.000 (0.007)	Loss 6.276 (6.281)	Prec 0.00% (0.21%)	
Epoch: [1][60/132]	Base_Lr: 0.00002 	Time 0.566 (0.636)	Data 0.000 (0.007)	Loss 6.279 (6.281)	Prec 0.00% (0.21%)	
Epoch: [1][61/132]	Base_Lr: 0.00002 	Time 0.564 (0.635)	Data 0.000 (0.007)	Loss 6.276 (6.281)	Prec 0.00% (0.20%)	
Epoch: [1][62/132]	Base_Lr: 0.00002 	Time 0.566 (0.634)	Data 0.000 (0.007)	Loss 6.286 (6.281)	Prec 0.00% (0.20%)	
Epoch: [1][63/132]	Base_Lr: 0.00002 	Time 0.566 (0.633)	Data 0.000 (0.007)	Loss 6.275 (6.281)	Prec 0.00% (0.20%)	
Epoch: [1][64/132]	Base_Lr: 0.00002 	Time 0.565 (0.632)	Data 0.000 (0.007)	Loss 6.281 (6.281)	Prec 0.00% (0.20%)	
Epoch: [1][65/132]	Base_Lr: 0.00002 	Time 0.567 (0.631)	Data 0.000 (0.007)	Loss 6.286 (6.281)	Prec 0.00% (0.19%)	
Epoch: [1][66/132]	Base_Lr: 0.00002 	Time 0.567 (0.630)	Data 0.000 (0.007)	Loss 6.286 (6.281)	Prec 0.00% (0.19%)	
Epoch: [1][67/132]	Base_Lr: 0.00002 	Time 0.566 (0.629)	Data 0.000 (0.007)	Loss 6.274 (6.281)	Prec 0.00% (0.19%)	
Epoch: [1][68/132]	Base_Lr: 0.00002 	Time 0.568 (0.628)	Data 0.000 (0.006)	Loss 6.284 (6.281)	Prec 0.00% (0.18%)	
Epoch: [1][69/132]	Base_Lr: 0.00002 	Time 0.565 (0.627)	Data 0.000 (0.006)	Loss 6.289 (6.281)	Prec 0.00% (0.18%)	
Epoch: [1][70/132]	Base_Lr: 0.00002 	Time 0.566 (0.626)	Data 0.000 (0.006)	Loss 6.273 (6.281)	Prec 0.00% (0.18%)	
Epoch: [1][71/132]	Base_Lr: 0.00002 	Time 0.568 (0.625)	Data 0.000 (0.006)	Loss 6.279 (6.281)	Prec 0.00% (0.18%)	
Epoch: [1][72/132]	Base_Lr: 0.00002 	Time 0.567 (0.625)	Data 0.000 (0.006)	Loss 6.277 (6.281)	Prec 0.00% (0.17%)	
Epoch: [1][73/132]	Base_Lr: 0.00002 	Time 0.566 (0.624)	Data 0.000 (0.006)	Loss 6.276 (6.281)	Prec 0.00% (0.17%)	
Epoch: [1][74/132]	Base_Lr: 0.00002 	Time 0.568 (0.623)	Data 0.000 (0.006)	Loss 6.287 (6.281)	Prec 0.00% (0.17%)	
Epoch: [1][75/132]	Base_Lr: 0.00002 	Time 0.566 (0.622)	Data 0.000 (0.006)	Loss 6.295 (6.281)	Prec 0.00% (0.17%)	
Epoch: [1][76/132]	Base_Lr: 0.00002 	Time 0.568 (0.622)	Data 0.000 (0.006)	Loss 6.276 (6.281)	Prec 0.00% (0.16%)	
Epoch: [1][77/132]	Base_Lr: 0.00002 	Time 0.567 (0.621)	Data 0.000 (0.006)	Loss 6.283 (6.281)	Prec 0.00% (0.16%)	
Epoch: [1][78/132]	Base_Lr: 0.00002 	Time 0.566 (0.620)	Data 0.000 (0.006)	Loss 6.282 (6.281)	Prec 0.00% (0.16%)	
Epoch: [1][79/132]	Base_Lr: 0.00002 	Time 0.568 (0.620)	Data 0.000 (0.006)	Loss 6.280 (6.281)	Prec 0.00% (0.16%)	
Epoch: [1][80/132]	Base_Lr: 0.00002 	Time 0.568 (0.619)	Data 0.000 (0.006)	Loss 6.285 (6.281)	Prec 0.00% (0.16%)	
Epoch: [1][81/132]	Base_Lr: 0.00002 	Time 0.564 (0.618)	Data 0.000 (0.005)	Loss 6.283 (6.281)	Prec 0.00% (0.15%)	
Epoch: [1][82/132]	Base_Lr: 0.00002 	Time 0.569 (0.618)	Data 0.000 (0.005)	Loss 6.276 (6.281)	Prec 0.00% (0.15%)	
Epoch: [1][83/132]	Base_Lr: 0.00002 	Time 0.569 (0.617)	Data 0.000 (0.005)	Loss 6.291 (6.281)	Prec 0.00% (0.15%)	
Epoch: [1][84/132]	Base_Lr: 0.00002 	Time 0.567 (0.616)	Data 0.000 (0.005)	Loss 6.284 (6.281)	Prec 0.00% (0.15%)	
Epoch: [1][85/132]	Base_Lr: 0.00002 	Time 0.569 (0.616)	Data 0.000 (0.005)	Loss 6.287 (6.282)	Prec 0.00% (0.15%)	
Epoch: [1][86/132]	Base_Lr: 0.00002 	Time 0.566 (0.615)	Data 0.000 (0.005)	Loss 6.284 (6.282)	Prec 0.00% (0.15%)	
Epoch: [1][87/132]	Base_Lr: 0.00002 	Time 0.566 (0.615)	Data 0.000 (0.005)	Loss 6.295 (6.282)	Prec 0.00% (0.14%)	
Epoch: [1][88/132]	Base_Lr: 0.00003 	Time 0.570 (0.614)	Data 0.000 (0.005)	Loss 6.281 (6.282)	Prec 0.00% (0.14%)	
Epoch: [1][89/132]	Base_Lr: 0.00003 	Time 0.568 (0.614)	Data 0.000 (0.005)	Loss 6.292 (6.282)	Prec 0.00% (0.14%)	
Epoch: [1][90/132]	Base_Lr: 0.00003 	Time 0.570 (0.613)	Data 0.000 (0.005)	Loss 6.282 (6.282)	Prec 0.00% (0.14%)	
Epoch: [1][91/132]	Base_Lr: 0.00003 	Time 0.570 (0.613)	Data 0.000 (0.005)	Loss 6.285 (6.282)	Prec 0.00% (0.14%)	
Epoch: [1][92/132]	Base_Lr: 0.00003 	Time 0.569 (0.612)	Data 0.000 (0.005)	Loss 6.284 (6.282)	Prec 0.00% (0.14%)	
Epoch: [1][93/132]	Base_Lr: 0.00003 	Time 0.569 (0.612)	Data 0.000 (0.005)	Loss 6.286 (6.282)	Prec 0.00% (0.13%)	
Epoch: [1][94/132]	Base_Lr: 0.00003 	Time 0.570 (0.611)	Data 0.000 (0.005)	Loss 6.289 (6.282)	Prec 0.00% (0.13%)	
Epoch: [1][95/132]	Base_Lr: 0.00003 	Time 0.568 (0.611)	Data 0.000 (0.005)	Loss 6.287 (6.282)	Prec 0.00% (0.13%)	
Epoch: [1][96/132]	Base_Lr: 0.00003 	Time 0.571 (0.610)	Data 0.000 (0.005)	Loss 6.285 (6.282)	Prec 0.00% (0.13%)	
Epoch: [1][97/132]	Base_Lr: 0.00003 	Time 0.569 (0.610)	Data 0.000 (0.005)	Loss 6.284 (6.282)	Prec 0.00% (0.13%)	
Epoch: [1][98/132]	Base_Lr: 0.00003 	Time 0.566 (0.610)	Data 0.000 (0.005)	Loss 6.283 (6.282)	Prec 0.00% (0.13%)	
Epoch: [1][99/132]	Base_Lr: 0.00003 	Time 0.569 (0.609)	Data 0.000 (0.005)	Loss 6.279 (6.282)	Prec 0.00% (0.13%)	
Epoch: [1][100/132]	Base_Lr: 0.00003 	Time 0.570 (0.609)	Data 0.000 (0.004)	Loss 6.286 (6.282)	Prec 0.00% (0.12%)	
Epoch: [1][101/132]	Base_Lr: 0.00003 	Time 0.569 (0.608)	Data 0.000 (0.004)	Loss 6.287 (6.282)	Prec 0.00% (0.12%)	
Epoch: [1][102/132]	Base_Lr: 0.00003 	Time 0.571 (0.608)	Data 0.000 (0.004)	Loss 6.285 (6.282)	Prec 0.00% (0.12%)	
Epoch: [1][103/132]	Base_Lr: 0.00003 	Time 0.569 (0.608)	Data 0.000 (0.004)	Loss 6.287 (6.282)	Prec 0.00% (0.12%)	
